signal_id,signal_date,ticker,company_name_en,company_name_zh,rank,rank_bucket,alpha_direction,alpha_confidence,confidence_score_numeric,expected_horizon,composite_candidate_score,factor_score,technical_timing_score,overheat_status,technical_tags,factor_tags,risk_tags,data_quality_tags,research_tags,freeze_status,latest_signal_freeze_count,paper_tracking_status,shadow_portfolio_membership_count,benchmark_context,forward_evidence_status,operator_action_hint,official_decision_impact,auto_trade,notes
V18_39A_2026-05-27_220_GS,2026-05-27,GS,,,220,FULL318,WATCH,LOW,28.3035,5D_20D,28.30354,40.75885,40.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_NEAR_UPPER,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_221_PONY,2026-05-27,PONY,,,221,FULL318,WATCH,LOW,28.1958,5D_20D,28.195808,17.989521,70.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_222_TLN,2026-05-27,TLN,,,222,FULL318,WATCH,LOW,28.1819,5D_20D,28.18193,32.954825,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_223_CLF,2026-05-27,CLF,,,223,FULL318,WATCH,LOW,28.1418,5D_20D,28.141772,32.85443,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_224_ADBE,2026-05-27,ADBE,,,224,FULL318,WATCH,LOW,28.1010,5D_20D,28.101005,32.752512,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_225_CRWD,2026-05-27,CRWD,,,225,FULL318,WATCH,LOW,28.0720,5D_20D,28.072,51.43,25.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_HALF;RSI_EXTREME_OVERHEAT,OK_RECOMPUTED_FACTOR_TECHNICAL;NEUTRAL_SHADOW,NOT_AVAILABLE_RESERVED;REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_226_DASH,2026-05-27,DASH,,,226,FULL318,WATCH,LOW,28.0695,5D_20D,28.069533,32.673833,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_227_RTX,2026-05-27,RTX,,,227,FULL318,WATCH,LOW,28.0513,5D_20D,28.051253,32.628132,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_228_CMG,2026-05-27,CMG,,,228,FULL318,WATCH,LOW,28.0397,5D_20D,28.039656,32.59914,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_229_COF,2026-05-27,COF,,,229,FULL318,WATCH,LOW,28.0295,5D_20D,28.029476,32.57369,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_230_CHRW,2026-05-27,CHRW,,,230,FULL318,WATCH,LOW,27.9505,5D_20D,27.950457,32.376142,54.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,3,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_231_TEAM,2026-05-27,TEAM,,,231,FULL318,WATCH,LOW,27.9254,5D_20D,27.925391,32.313478,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_232_MNTN,2026-05-27,MNTN,,,232,FULL318,WATCH,LOW,27.7286,5D_20D,27.728584,24.321461,60.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_233_PM,2026-05-27,PM,,,233,FULL318,WATCH,LOW,27.6465,5D_20D,27.646466,39.116164,40.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_234_ARM,2026-05-27,ARM,,,234,FULL318,WATCH,LOW,27.5560,5D_20D,27.556,47.14,29.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT,OK_RECOMPUTED_FACTOR_TECHNICAL;VOLUME_UP_CONFIRM,NOT_AVAILABLE_RESERVED;REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_235_WVE,2026-05-27,WVE,,,235,FULL318,WATCH,LOW,27.5442,5D_20D,27.544222,16.360556,70.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_236_DAL,2026-05-27,DAL,,,236,FULL318,WATCH,LOW,27.4574,5D_20D,27.45742,38.643549,40.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_NEAR_UPPER,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_237_JHX,2026-05-27,JHX,,,237,FULL318,WATCH,LOW,27.4235,5D_20D,27.423512,31.05878,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_238_RKT,2026-05-27,RKT,,,238,FULL318,WATCH,LOW,27.3478,5D_20D,27.347766,23.369415,60.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_239_ENPH,2026-05-27,ENPH,,,239,FULL318,WATCH,LOW,27.3302,5D_20D,27.330192,45.82548,30.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_NEAR_UPPER,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_240_WHR,2026-05-27,WHR,,,240,FULL318,WATCH,LOW,27.3218,5D_20D,27.321762,15.804406,70.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_241_LINE,2026-05-27,LINE,,,241,FULL318,WATCH,LOW,27.2887,5D_20D,27.288744,38.221861,40.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_242_MDB,2026-05-27,MDB,,,242,FULL318,WATCH,LOW,27.1920,5D_20D,27.192,30.48,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_NEUTRAL;BB_UPPER_HALF;RSI_NEUTRAL,OK_RECOMPUTED_FACTOR_TECHNICAL;NEUTRAL_SHADOW,NOT_AVAILABLE_RESERVED;REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_243_UAL,2026-05-27,UAL,,,243,FULL318,WATCH,LOW,27.1845,5D_20D,27.184506,30.461266,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_244_XLK,2026-05-27,XLK,,,244,FULL318,WATCH,LOW,26.9280,5D_20D,26.928,48.57,25.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_NEAR_UPPER;RSI_EXTREME_OVERHEAT,OK_RECOMPUTED_FACTOR_TECHNICAL;NEUTRAL_SHADOW,NOT_AVAILABLE_RESERVED;REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_245_PSIX,2026-05-27,PSIX,,,245,FULL318,WATCH,LOW,26.9176,5D_20D,26.917594,14.793986,70.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_246_BABA,2026-05-27,BABA,,,246,FULL318,WATCH,LOW,26.8998,5D_20D,26.899805,29.749513,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_247_ISRG,2026-05-27,ISRG,,,247,FULL318,WATCH,LOW,26.8331,5D_20D,26.833055,29.582638,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_248_ACLS,2026-05-27,ACLS,,,248,FULL318,WATCH,LOW,26.8080,5D_20D,26.808,29.52,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_NEUTRAL;BB_UPPER_HALF;RSI_STRONG,OK_RECOMPUTED_FACTOR_TECHNICAL;NEUTRAL_SHADOW,NOT_AVAILABLE_RESERVED;REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,3,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_249_INFY,2026-05-27,INFY,,,249,FULL318,WATCH,LOW,26.8002,5D_20D,26.80017,29.500425,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_250_DUOL,2026-05-27,DUOL,,,250,FULL318,WATCH,LOW,26.7415,5D_20D,26.741522,29.353806,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_251_PATH,2026-05-27,PATH,,,251,FULL318,WATCH,LOW,26.6903,5D_20D,26.690265,29.225662,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_252_HOOD,2026-05-27,HOOD,,,252,FULL318,WATCH,LOW,26.6895,5D_20D,26.689519,29.223797,50.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_253_AXON,2026-05-27,AXON,,,253,FULL318,WATCH,LOW,26.5790,5D_20D,26.579015,28.947537,58.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_MID,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_254_MELI,2026-05-27,MELI,,,254,FULL318,WATCH,LOW,26.3089,5D_20D,26.308931,28.272327,66.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_255_LCID,2026-05-27,LCID,,,255,FULL318,WATCH,LOW,26.0874,5D_20D,26.087442,12.718605,70.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_LOWER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY;WAIT_PULLBACK_REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
V18_39A_2026-05-27_256_PGNY,2026-05-27,PGNY,,,256,FULL318,WATCH,LOW,26.0254,5D_20D,26.025378,35.063445,40.0,NOT_AVAILABLE_RESERVED,TECH_TIMING_V18_35D_RECOMPUTE;BB_UPPER_HALF,OK_RECOMPUTED_FACTOR_TECHNICAL;V18_35D_RECOMPUTE,REVIEW_ONLY,,PENDING_FORWARD_OUTCOME;V18_38B_EXPERIMENTS_REGISTERED;SHADOW_PORTFOLIO_MEMBER,IN_LATEST_FREEZE,318,PENDING_FORWARD_RETURN_FILL,1,SPY_QQQ_AVAILABLE,PENDING_FORWARD_OUTCOME,RESEARCH_ONLY,NONE,DISABLED,Signal object normalization only; not a buy recommendation.
